87495937,312,08/02/2020,C5G-743
88167677,108,17/05/2020,B4C-100
64178096,125,26/04/2020,I0X-469
53374153,101,05/09/2019,R2T-476
30441350,105,20/08/2020,T7F-869
12858682,337,27/06/2019,T5L-371
85501710,122,26/07/2019,Z4K-431
19963454,315,07/11/2019,T9D-604
30441350,324,04/03/2019,X0F-315
75348522,135,16/08/2020,P5B-640
29833157,201,17/02/2019,I9F-484
31107104,301,19/06/2019,O3T-110
84186239,112,24/06/2020,T6W-978
73972114,204,04/02/2020,J2M-606
50201756,124,20/09/2020,K5K-595
25518120,121,21/03/2019,F2C-703
79672079,305,09/01/2019,O3H-954
87495937,105,16/10/2020,M5G-669
64532449,126,23/07/2020,J0V-437
77367073,336,14/01/2019,W4W-684
15559308,133,26/11/2019,S3L-803
47528229,307,14/08/2019,I4H-529
24859596,312,19/08/2020,L6D-758
52002275,110,15/09/2019,C0S-417
24859596,106,11/05/2020,A8P-118
15029228,206,30/05/2019,N0Z-560
15559308,156,23/02/2019,T8F-368
64178096,207,04/10/2019,I0X-469
74325123,205,07/10/2020,V9F-655
69252518,163,26/06/2019,Y0Y-415
54447051,133,01/10/2019,G3Y-654
79766395,149,02/11/2019,H7P-047
64178096,118,12/03/2020,I0X-469
49927087,101,09/03/2020,G7B-252
71578206,324,12/12/2020,L4H-670
43454884,320,17/03/2019,P6Z-734
99950484,101,17/10/2019,X0R-946
34248357,157,07/02/2019,U0T-459
70414420,338,04/01/2019,V9J-051
85501710,339,24/08/2020,N2C-590
87282766,123,06/02/2020,S1D-093
34976629,201,17/12/2019,I0Y-720
13219606,101,10/05/2020,T3B-722
96693273,109,15/04/2020,C0G-556
96693273,333,19/03/2020,B9X-420
30441350,208,23/11/2020,M9Z-497
34248357,163,18/04/2020,H4R-733
77367073,111,28/09/2020,H9A-097
60335381,307,04/02/2020,B3U-845
68303148,203,28/10/2020,H1W-140
27864822,326,30/03/2019,T9U-338
81485316,339,14/07/2019,F1O-596
38862473,163,05/03/2020,S6Y-726
54447051,150,28/09/2019,U5L-205
60335381,133,22/09/2020,B3U-845
77367073,132,17/01/2019,N7K-403
34248357,106,20/09/2020,H4R-733
32090869,114,08/04/2020,L4B-291
43454884,153,13/11/2020,G0F-080
27864822,321,18/07/2019,T9U-338
88854166,166,22/07/2020,L3N-150
70414420,106,11/03/2019,U5T-348
36079131,317,08/07/2020,H5S-788
79766395,325,24/06/2020,H7P-047
79766395,111,30/10/2020,T3R-184
32090869,147,27/09/2020,L4B-291
74325123,309,24/05/2020,V9F-655
26522329,306,15/05/2019,W7R-114
79672079,305,27/03/2020,R7U-941
54141214,147,30/08/2020,J7Y-327
80457845,202,18/02/2019,Z5G-762
35912665,160,25/04/2019,O2Z-308
79672079,115,05/04/2020,O3H-954
12270502,312,11/10/2020,O1C-880
47528229,154,09/11/2020,I4H-529
42956681,145,10/07/2019,E0L-862
73357516,147,21/05/2019,E6R-293
97849227,104,02/08/2020,I0K-077
79641328,148,19/11/2019,L0L-653
68310808,160,30/03/2020,K2N-341
71578206,125,21/06/2019,G7Z-721
47528229,163,03/09/2019,T8Y-354
30046639,205,22/03/2020,P6I-223
15559308,164,05/09/2020,W1S-239
87495937,121,10/05/2019,Z8C-558
80310768,341,26/10/2019,M1E-751
58992942,127,22/03/2020,V7O-315
21621497,332,20/02/2019,Z7C-785
12443643,327,30/08/2020,R8H-409
71578206,123,04/02/2019,L4H-670
90467829,124,25/09/2020,H1R-953
89314225,117,26/01/2020,C3A-423
87495937,160,29/05/2020,M5G-669
80310768,108,28/08/2020,N5J-515
79672079,127,07/09/2019,Y3Q-331
21621497,170,05/06/2020,Z7C-785
81485316,159,31/08/2019,E1N-544
12443643,121,17/05/2020,R8H-409
30046639,136,19/01/2019,P6I-223
81799482,309,22/01/2019,V7P-711
49428502,327,20/10/2020,T0V-569
53374153,158,05/10/2020,V7L-069
32090869,136,01/11/2020,L4B-291
50200823,147,11/03/2019,R0P-255
54447051,205,30/06/2019,G3Y-654
82031355,305,04/10/2019,J0J-790
34248357,306,31/12/2020,H4R-733
66849703,126,12/06/2020,B4N-777
70414420,202,30/04/2020,V9J-051
16477908,115,02/01/2019,W7C-957
88167677,128,08/10/2020,B4C-100
51929951,314,29/05/2020,O8J-848
29989682,136,13/12/2020,W3T-571
30441350,117,23/07/2020,X0F-315
88167677,116,12/06/2019,Y4Y-028
48878256,125,02/07/2019,W6Z-142
50200823,152,08/07/2019,Q6C-943
15559308,150,08/02/2019,X6O-905
77763722,325,19/03/2020,A1Q-612
60335381,118,20/10/2019,E6T-667
68310808,109,30/04/2020,K2N-341
58992942,159,23/02/2019,Q6B-243
19963454,151,11/02/2019,D9A-711
50201756,142,15/09/2019,K5K-595
90467829,170,04/01/2019,H1R-953
73972114,156,11/04/2020,D8H-157
77367073,318,22/03/2020,W4W-684
47844324,205,05/12/2019,X7J-719
16136330,341,21/05/2019,E3U-231
21621497,166,15/03/2020,R5I-860
30046639,337,31/01/2020,P6I-223
68310808,141,14/02/2020,I3A-223
79641328,151,19/05/2019,X8Q-687
15029228,144,08/10/2019,C0P-895
54141214,304,05/05/2020,Y9G-536
82031355,334,27/11/2019,Z5D-724
81485316,327,05/01/2019,F1O-596
32244565,155,20/11/2019,W9L-468
49927087,108,23/01/2020,X3E-271
35671623,315,21/02/2020,V4E-749
15559308,147,25/03/2019,S3L-803
87282766,154,29/10/2019,S1D-093
50200823,310,12/03/2020,R0P-255
73567806,106,20/07/2020,W9Z-281
90467829,327,28/09/2019,C9H-661
13628871,153,10/12/2020,F3E-797
79672079,126,25/08/2019,O3H-954
53853385,109,21/05/2019,T9X-217
15029228,152,19/03/2019,J0Q-121
12858682,121,08/06/2019,T5L-371
73972114,130,25/08/2020,D8H-157
47844324,111,02/11/2020,X7J-719
88167677,330,03/02/2020,B4C-100
68310808,109,20/05/2020,W8F-397
32244565,103,14/08/2019,J1E-736
48878256,149,25/12/2020,W6Z-142
51929951,202,23/11/2020,O8J-848
30441350,135,15/01/2020,X0F-315
15559308,154,06/02/2020,T8F-368
77367073,157,25/09/2019,W4W-684
81528434,109,26/07/2020,B3U-020
16477908,104,27/10/2019,W7C-957
35297848,201,04/01/2020,O7D-970
12443643,170,27/07/2019,R8H-409
34248357,102,11/09/2020,R7N-062
70414420,331,12/10/2019,V9J-051
32244565,154,13/05/2019,K4F-319
88167677,148,10/01/2019,B4C-100
51929951,120,12/01/2020,O8J-848
21621497,321,30/01/2019,W5W-525
50201756,323,12/01/2020,X8O-807
42956681,136,19/07/2020,A6D-661
75348522,157,03/10/2019,E1L-705
79641328,163,02/07/2019,X8Q-687
13219606,136,04/09/2019,T3B-722
35297848,335,19/10/2019,O7D-970
87495937,131,21/12/2019,L2H-207
35912665,333,12/06/2020,O2Z-308
35912665,149,01/06/2020,O2Z-308
79641328,142,19/03/2020,L0L-653
49927087,144,11/08/2019,X3E-271
44346371,203,08/07/2020,S4J-282
37080813,153,03/07/2020,P7E-145
87282766,319,10/05/2020,S1D-093
79672079,341,25/05/2020,O3H-954
75945248,152,13/05/2019,K6X-977
26522329,104,09/05/2020,W7R-114
60335381,114,31/12/2019,E6T-667
34976629,308,19/06/2020,J8B-303
85501710,131,15/10/2020,Z4K-431
47528229,311,14/02/2019,T8Y-354
19963454,129,07/06/2019,D9A-711
90467829,107,06/02/2019,K4H-445
82870470,150,26/04/2020,C4O-436
81799482,151,11/06/2019,V7P-711
64532449,162,23/01/2019,X3Z-285
96693273,131,12/02/2019,C0G-556
85501710,125,02/07/2019,Z4K-431
12270502,104,21/12/2019,P7T-999
15115705,314,16/03/2020,N9Q-814
36079131,137,12/06/2019,H5S-788
73357516,309,22/08/2020,E6R-293
82031355,165,23/10/2019,H6X-124
12270502,338,18/06/2020,P7T-999
89941095,312,27/07/2019,P6T-244
52002275,308,12/04/2020,J8N-930
42956681,120,30/04/2020,E0L-862
49927087,152,22/05/2019,G7B-252
24859596,151,11/12/2020,B8B-326
60335381,304,28/08/2020,B3U-845
64532449,208,19/02/2020,K8R-348
47528229,306,11/11/2020,I4H-529
39244942,338,15/04/2020,N5Y-450
38862473,151,06/09/2020,K3B-165
35912665,136,31/08/2020,O2Z-308
84186239,117,11/04/2019,T6W-978
68310808,142,18/07/2020,K2N-341
82870470,106,22/09/2019,C4O-436
58992942,323,29/11/2020,H8M-598
48450395,326,25/05/2020,G1P-591
49927087,146,19/09/2019,G7B-252
63736112,103,21/05/2020,T9A-930
66849703,202,29/07/2020,B4N-777
16477908,339,19/04/2020,I0E-459
35671623,157,09/01/2019,K0T-350
44346371,335,04/09/2019,S4J-282
47528229,203,27/03/2020,T8Y-354
21621497,336,30/12/2020,D6W-048
84186239,323,18/01/2020,W9Y-717
24859596,120,16/04/2020,A8P-118
21621497,315,11/10/2020,W5W-525
88167677,323,06/03/2019,V7U-622
68310808,326,23/12/2020,W8F-397
12270502,107,21/10/2020,P7T-999
53374153,128,04/01/2020,V7L-069
74325123,128,31/05/2019,V9F-655
27185429,143,01/02/2020,U3F-754
64178096,309,14/08/2020,B7V-643
73567806,130,14/02/2019,A7Y-833
32244565,208,20/12/2019,W9L-468
54141214,204,12/08/2020,G2I-709
