87495937,C5G-743,8/02/2020,312
88167677,B4C-100,17/05/2020,108
64178096,I0X-469,26/04/2020,125
53374153,R2T-476,5/09/2019,101
30441350,T7F-869,20/08/2020,105
12858682,T5L-371,27/06/2019,337
85501710,Z4K-431,26/07/2019,122
19963454,T9D-604,7/11/2019,315
30441350,X0F-315,4/03/2019,324
75348522,P5B-640,16/08/2020,135
29833157,I9F-484,17/02/2019,201
31107104,O3T-110,19/06/2019,301
84186239,T6W-978,24/06/2020,112
73972114,J2M-606,4/02/2020,204
50201756,K5K-595,20/09/2020,124
25518120,F2C-703,21/03/2019,121
79672079,O3H-954,9/01/2019,305
87495937,M5G-669,16/10/2020,105
64532449,J0V-437,23/07/2020,126
77367073,W4W-684,14/01/2019,336
15559308,S3L-803,26/11/2019,133
47528229,I4H-529,14/08/2019,307
24859596,L6D-758,19/08/2020,312
52002275,C0S-417,15/09/2019,110
24859596,A8P-118,11/05/2020,106
15029228,N0Z-560,30/05/2019,206
15559308,T8F-368,23/02/2019,156
64178096,I0X-469,4/10/2019,207
74325123,V9F-655,7/10/2020,205
69252518,Y0Y-415,26/06/2019,163
54447051,G3Y-654,1/10/2019,133
79766395,H7P-047,2/11/2019,149
64178096,I0X-469,12/03/2020,118
49927087,G7B-252,9/03/2020,101
71578206,L4H-670,12/12/2020,324
43454884,P6Z-734,17/03/2019,320
99950484,X0R-946,17/10/2019,101
34248357,U0T-459,7/02/2019,157
70414420,V9J-051,4/01/2019,338
85501710,N2C-590,24/08/2020,339
87282766,S1D-093,6/02/2020,123
34976629,I0Y-720,17/12/2019,201
13219606,T3B-722,10/05/2020,101
96693273,C0G-556,15/04/2020,109
96693273,B9X-420,19/03/2020,333
30441350,M9Z-497,23/11/2020,208
34248357,H4R-733,18/04/2020,163
77367073,H9A-097,28/09/2020,111
60335381,B3U-845,4/02/2020,307
68303148,H1W-140,28/10/2020,203
27864822,T9U-338,30/03/2019,326
81485316,F1O-596,14/07/2019,339
38862473,S6Y-726,5/03/2020,163
54447051,U5L-205,28/09/2019,150
60335381,B3U-845,22/09/2020,133
77367073,N7K-403,17/01/2019,132
34248357,H4R-733,20/09/2020,106
32090869,L4B-291,8/04/2020,114
43454884,G0F-080,13/11/2020,153
27864822,T9U-338,18/07/2019,321
88854166,L3N-150,22/07/2020,166
70414420,U5T-348,11/03/2019,106
36079131,H5S-788,8/07/2020,317
79766395,H7P-047,24/06/2020,325
79766395,T3R-184,30/10/2020,111
32090869,L4B-291,27/09/2020,147
74325123,V9F-655,24/05/2020,309
26522329,W7R-114,15/05/2019,306
79672079,R7U-941,27/03/2020,305
54141214,J7Y-327,30/08/2020,147
80457845,Z5G-762,18/02/2019,202
35912665,O2Z-308,25/04/2019,160
79672079,O3H-954,5/04/2020,115
12270502,O1C-880,11/10/2020,312
47528229,I4H-529,9/11/2020,154
42956681,E0L-862,10/07/2019,145
73357516,E6R-293,21/05/2019,147
97849227,I0K-077,2/08/2020,104
79641328,L0L-653,19/11/2019,148
68310808,K2N-341,30/03/2020,160
71578206,G7Z-721,21/06/2019,125
47528229,T8Y-354,3/09/2019,163
30046639,P6I-223,22/03/2020,205
15559308,W1S-239,5/09/2020,164
87495937,Z8C-558,10/05/2019,121
80310768,M1E-751,26/10/2019,341
58992942,V7O-315,22/03/2020,127
21621497,Z7C-785,20/02/2019,332
12443643,R8H-409,30/08/2020,327
71578206,L4H-670,4/02/2019,123
90467829,H1R-953,25/09/2020,124
89314225,C3A-423,26/01/2020,117
87495937,M5G-669,29/05/2020,160
80310768,N5J-515,28/08/2020,108
79672079,Y3Q-331,7/09/2019,127
21621497,Z7C-785,5/06/2020,170
81485316,E1N-544,31/08/2019,159
12443643,R8H-409,17/05/2020,121
30046639,P6I-223,19/01/2019,136
81799482,V7P-711,22/01/2019,309
49428502,T0V-569,20/10/2020,327
53374153,V7L-069,5/10/2020,158
32090869,L4B-291,1/11/2020,136
50200823,R0P-255,11/03/2019,147
54447051,G3Y-654,30/06/2019,205
82031355,J0J-790,4/10/2019,305
34248357,H4R-733,31/12/2020,306
66849703,B4N-777,12/06/2020,126
70414420,V9J-051,30/04/2020,202
16477908,W7C-957,2/01/2019,115
88167677,B4C-100,8/10/2020,128
51929951,O8J-848,29/05/2020,314
29989682,W3T-571,13/12/2020,136
30441350,X0F-315,23/07/2020,117
88167677,Y4Y-028,12/06/2019,116
48878256,W6Z-142,2/07/2019,125
50200823,Q6C-943,8/07/2019,152
15559308,X6O-905,8/02/2019,150
77763722,A1Q-612,19/03/2020,325
60335381,E6T-667,20/10/2019,118
68310808,K2N-341,30/04/2020,109
58992942,Q6B-243,23/02/2019,159
19963454,D9A-711,11/02/2019,151
50201756,K5K-595,15/09/2019,142
90467829,H1R-953,4/01/2019,170
73972114,D8H-157,11/04/2020,156
77367073,W4W-684,22/03/2020,318
47844324,X7J-719,5/12/2019,205
16136330,E3U-231,21/05/2019,341
21621497,R5I-860,15/03/2020,166
30046639,P6I-223,31/01/2020,337
68310808,I3A-223,14/02/2020,141
79641328,X8Q-687,19/05/2019,151
15029228,C0P-895,8/10/2019,144
54141214,Y9G-536,5/05/2020,304
82031355,Z5D-724,27/11/2019,334
81485316,F1O-596,5/01/2019,327
32244565,W9L-468,20/11/2019,155
49927087,X3E-271,23/01/2020,108
35671623,V4E-749,21/02/2020,315
15559308,S3L-803,25/03/2019,147
87282766,S1D-093,29/10/2019,154
50200823,R0P-255,12/03/2020,310
73567806,W9Z-281,20/07/2020,106
90467829,C9H-661,28/09/2019,327
13628871,F3E-797,10/12/2020,153
79672079,O3H-954,25/08/2019,126
53853385,T9X-217,21/05/2019,109
15029228,J0Q-121,19/03/2019,152
12858682,T5L-371,8/06/2019,121
73972114,D8H-157,25/08/2020,130
47844324,X7J-719,2/11/2020,111
88167677,B4C-100,3/02/2020,330
68310808,W8F-397,20/05/2020,109
32244565,J1E-736,14/08/2019,103
48878256,W6Z-142,25/12/2020,149
51929951,O8J-848,23/11/2020,202
30441350,X0F-315,15/01/2020,135
15559308,T8F-368,6/02/2020,154
77367073,W4W-684,25/09/2019,157
81528434,B3U-020,26/07/2020,109
16477908,W7C-957,27/10/2019,104
35297848,O7D-970,4/01/2020,201
12443643,R8H-409,27/07/2019,170
34248357,R7N-062,11/09/2020,102
70414420,V9J-051,12/10/2019,331
32244565,K4F-319,13/05/2019,154
88167677,B4C-100,10/01/2019,148
51929951,O8J-848,12/01/2020,120
21621497,W5W-525,30/01/2019,321
50201756,X8O-807,12/01/2020,323
42956681,A6D-661,19/07/2020,136
75348522,E1L-705,3/10/2019,157
79641328,X8Q-687,2/07/2019,163
13219606,T3B-722,4/09/2019,136
35297848,O7D-970,19/10/2019,335
87495937,L2H-207,21/12/2019,131
35912665,O2Z-308,12/06/2020,333
35912665,O2Z-308,1/06/2020,149
79641328,L0L-653,19/03/2020,142
49927087,X3E-271,11/08/2019,144
44346371,S4J-282,8/07/2020,203
37080813,P7E-145,3/07/2020,153
87282766,S1D-093,10/05/2020,319
79672079,O3H-954,25/05/2020,341
75945248,K6X-977,13/05/2019,152
26522329,W7R-114,9/05/2020,104
60335381,E6T-667,31/12/2019,114
34976629,J8B-303,19/06/2020,308
85501710,Z4K-431,15/10/2020,131
47528229,T8Y-354,14/02/2019,311
19963454,D9A-711,7/06/2019,129
90467829,K4H-445,6/02/2019,107
82870470,C4O-436,26/04/2020,150
81799482,V7P-711,11/06/2019,151
64532449,X3Z-285,23/01/2019,162
96693273,C0G-556,12/02/2019,131
85501710,Z4K-431,2/07/2019,125
12270502,P7T-999,21/12/2019,104
15115705,N9Q-814,16/03/2020,314
36079131,H5S-788,12/06/2019,137
73357516,E6R-293,22/08/2020,309
82031355,H6X-124,23/10/2019,165
12270502,P7T-999,18/06/2020,338
89941095,P6T-244,27/07/2019,312
52002275,J8N-930,12/04/2020,308
42956681,E0L-862,30/04/2020,120
49927087,G7B-252,22/05/2019,152
24859596,B8B-326,11/12/2020,151
60335381,B3U-845,28/08/2020,304
64532449,K8R-348,19/02/2020,208
47528229,I4H-529,11/11/2020,306
39244942,N5Y-450,15/04/2020,338
38862473,K3B-165,6/09/2020,151
35912665,O2Z-308,31/08/2020,136
84186239,T6W-978,11/04/2019,117
68310808,K2N-341,18/07/2020,142
82870470,C4O-436,22/09/2019,106
58992942,H8M-598,29/11/2020,323
48450395,G1P-591,25/05/2020,326
49927087,G7B-252,19/09/2019,146
63736112,T9A-930,21/05/2020,103
66849703,B4N-777,29/07/2020,202
16477908,I0E-459,19/04/2020,339
35671623,K0T-350,9/01/2019,157
44346371,S4J-282,4/09/2019,335
47528229,T8Y-354,27/03/2020,203
21621497,D6W-048,30/12/2020,336
84186239,W9Y-717,18/01/2020,323
24859596,A8P-118,16/04/2020,120
21621497,W5W-525,11/10/2020,315
88167677,V7U-622,6/03/2019,323
68310808,W8F-397,23/12/2020,326
12270502,P7T-999,21/10/2020,107
53374153,V7L-069,4/01/2020,128
74325123,V9F-655,31/05/2019,128
27185429,U3F-754,1/02/2020,143
64178096,B7V-643,14/08/2020,309
73567806,A7Y-833,14/02/2019,130
32244565,W9L-468,20/12/2019,208
54141214,G2I-709,12/08/2020,204
